# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.1627022998540284,1.351876638085847,2.3200585791014543,2.0044625562600413,-34.869175154637595,-14.412467223726603,0.020207277270213653,49.48712221977775,2.4564856185657353,44.77722382322675
 1.1680244668531492,1.3642811551675835,2.3307267667072056,2.0044819351804652,-34.85481413903515,-14.351102819285346,0.021937252983348563,45.58455886701258,2.698339906435958,45.44282205165227
 1.1733227821253147,1.376686351054289,2.341347248978506,2.0045017568310457,-34.839222325907876,-14.289738414844091,0.023672112438280272,42.24380070039275,2.9427869664878092,46.136752438278684
 1.1786130768022027,1.3890914686596008,2.344882159307039,0.6681877937680574,-34.82239706104178,-14.228374010402835,0.025412807409066752,39.35023722106441,3.180402207008442,44.91531285746984
 1.1839190116355964,1.4014957511327,2.3378128195301224,-1.3323457597753403,-34.80433523936095,-14.167009605961578,0.027160293289700366,36.818453664460854,3.404079063909278,42.15597513431421
 1.1892485111496145,1.413898441876065,2.327177385182689,-1.9955784439906887,-34.78503330329612,-14.105645201520323,0.028915530998439146,34.58349079095175,3.621716450871872,40.836364913843525
 1.1946015741333529,1.4262987845634012,2.3164948226849176,-1.9955981332973656,-34.76448724064731,-14.044280797079066,0.030679487952774424,32.59506812953726,3.838188101133956,40.43883864615178
 1.1999782009273772,1.438696023157717,2.3057651329072058,-1.9956173617326507,-34.74269258221874,-13.98291639263781,0.032453139589384374,30.813659715287034,4.053593314826967,40.06326307275369
 1.2053783934680622,1.4510894019296305,2.294988313572495,-1.9956361284376696,-34.71964439882792,-13.921551988196555,0.03423747059739821,29.207765134261766,4.268029929892096,39.70906841738774
 1.2108021553337562,1.463478165475853,2.2841643591660947,-1.9956544321872272,-34.6953372981573,-13.860187583755298,0.03603347515444657,27.751972179030837,4.481594375365767,39.37570467916228
 1.216249491792886,1.4758615587379282,2.273293260841321,-1.9956722714553974,-34.669765420966655,-13.798823179314041,0.037842159005267786,26.425553570048574,4.6943818107247655,39.062656943534535
 1.2217204098540773,1.488238827021197,2.2623750063209602,-1.9956896444513406,-34.64292243709573,-13.737458774872787,0.039664540043748794,25.211435677737093,4.906486182154215,38.76942938225438
 1.2272149183183958,1.500609216014031,2.251409579795449,-1.9957065489516947,-34.61480154088356,-13.67609437043153,0.04150165049955687,24.095427241157008,5.118000344303982,38.495556704179045
 1.2327330278338224,1.5129719718073593,2.240396961815737,-1.995722982468002,-34.58539544627428,-13.614729965990273,0.04335453705265849,23.065636678011312,5.329016128996712,38.24059383069621
 1.2382747509520506,1.525326340914472,2.229337129182044,-1.9957389421557887,-34.55469638144141,-13.553365561549018,0.04522426238178551,22.112024549078313,5.539624441339512,38.00412035203511
 1.2438401021877465,1.5376715702911676,2.2182300548281595,-1.9957544247421626,-34.522696082987146,-13.492001157107762,0.04711190777220073,21.226056156232946,5.749915342092683,37.78573747589814
 1.2494290980803726,1.5500069073562168,2.2070757076998415,-1.9957694266754857,-34.48938578971949,-13.430636752666505,0.04901857228781608,20.400430965806756,5.959978126232971,37.58506683059796
 1.2550417572587234,1.562331600012206,2.1958740526287923,-1.9957839439559129,-34.45475623589179,-13.36927234822525,0.05094537577049712,19.628866896671475,6.1699014187922065,37.40175305298353
 1.2606781005082903,1.5746448966667408,2.184625050200899,-1.9957979721617438,-34.418797644115344,-13.307907943783993,0.05289345969359412,18.905929122293905,6.3797732296030585,37.235455953995604
 1.2663381508416212,1.5869460462540692,2.1733286566180445,-1.995811506539516,-34.38149971765237,-13.246543539342737,0.05486398868327304,18.226892065266128,6.589681056958331,37.08585878100241
 1.2720219335718017,1.5992342982571006,2.1619848235544805,-1.9958245418722507,-34.342851632360734,-13.185179134901482,0.05685815216903745,17.587627487911185,6.799711939447155,36.95265854790204
 1.277729476389251,1.6115089027299032,2.150593498006911,-1.9958370724339478,-34.30284202799824,-13.123814730460225,0.05887716524767509,16.98451336427899,7.009952556146474,36.8355741557579
 1.2834608094419748,1.6237691103206422,2.139154622136713,-1.9958490921692227,-34.261458999156766,-13.062450326018968,0.06092227140924203,16.41435844180127,7.220489275492682,36.73433691768306
 1.2892159654194706,1.636014172295017,2.1276681331064444,-1.9958605944276242,-34.218690085591135,-13.001085921577713,0.06299474326457911,15.874340431867166,7.4314082420825525,36.64869682326975
 1.294994979640479,1.648243340560221,2.1161339629079916,-1.995871572096648,-34.17452226201636,-12.939721517136457,0.06509588471511119,15.361954206113781,7.642795446706425,36.57841918011209
 1.3007978901447796,1.6604558676894388,2.1045520381826774,-1.995882017606589,-34.12894192738036,-12.8783571126952,0.06722703236257,14.874968667466723,7.8547367915160216,36.523283385556496
 1.3066247377892477,1.6726510069469092,2.092922280033926,-1.995891922760775,-34.08193489356318,-12.816992708253945,0.06938955763527078,14.411390331327015,8.06731815989838,36.483083367415475
 1.3124755663484013,1.6848280123135837,2.0812446038302683,-1.9959012788689399,-34.03348637347739,-12.755628303812689,0.07158486907674115,13.969432547651511,8.280625486794898,36.457627281318686
 1.3183504226196854,1.696986138513411,2.0695189189998744,-1.9959100765934341,-33.98358096857888,-12.694263899371432,0.07381441299282011,13.547489703633753,8.494744823365524,36.44673617246265
 1.3242493565337514,1.7091246410402792,2.057745128814509,-1.9959183060672587,-33.93220265572858,-12.632899494930177,0.07607967714908938,13.144114663372612,8.709762407710333,36.45024465049488
 1.330172421269997,1.7212427761856237,2.045923130164159,-1.995925956710603,-33.879334773458375,-12.57153509048892,0.07838219191976926,12.757999942430594,8.925764722219803,36.46799826239723
 1.3361196733776761,1.733339801066773,2.0340528133202374,-1.995933017299677,-33.82496000753991,-12.510170686047664,0.0807235325349778,12.387961336636208,9.142838563756637,36.49985532924489
 1.3420911729028724,1.7454149736560225,2.0221340616873813,-1.9959394759332774,-33.769060375863226,-12.448806281606409,0.08310532206706946,12.032923706052884,9.361071107986907,36.545685603666875
 1.34808698352168,1.7574675528105002,2.0101667515433586,-1.9959453199678776,-33.71161721262455,-12.387441877165152,0.0855292329103064,11.69190890614779,9.580549969087883,36.60536915767782
