# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.0004940960480891042,0.0,0.0014655220846642144,682.3506861236579,0.0,0.0
 0.06911036930298639,0.011940607862987907,0.17277592325746596,2.5,0.0004940960480891042,0.0,0.0014655220846642144,682.3506861236579,0.0,0.0
 0.09749475199138284,0.02376306666465312,0.4165128032359231,8.587006547022666,0.0014917642945593743,0.0,0.0014977605515226545,667.6634652871444,0.03514849195146025,1.238303905965479
 0.11911058596719054,0.03546832922361872,0.5415133448964335,5.782822989869844,0.0025012841204674376,0.0,0.0015306953114112936,653.2978787777203,0.0467027932874536,0.5345295189130733
 0.13719671768453917,0.04705734835852787,0.6407682591293251,5.48790176827497,0.0035227660802146887,0.0,0.0015643345819550502,639.2494364921827,0.05647874159665787,0.5405217910597739
 0.15301121120760264,0.05853107688804398,0.725519822230355,5.35910701012526,0.004556319268785924,0.0,0.0015986865909818936,625.5134718968352,0.06535480804768908,0.561261505977828
 0.1672010378327231,0.06989046763084929,0.8005306226008146,5.286237975428594,0.005602051144350722,0.0,0.0016337595654246743,612.0851691785278,0.07369588813111518,0.5878211414267567
 0.18015157329942547,0.0811364734056457,0.8683815278303719,5.239235505281729,0.006660067380431263,0.0,0.0016695676522080036,598.9574598414744,0.0816967173906322,0.6177991080050912
 0.19211459812430043,0.09227004703115367,0.9306654285593142,5.206367255832665,0.007730471640388281,0.0,0.0017061132084015117,586.1275764560302,0.08947605439481363,0.6502817738876293
 0.2032654828800134,0.10329214132611257,0.9884502025107846,5.182079737831151,0.008813365432922101,0.0,0.0017434164560621637,573.5864179340657,0.09711281358001818,0.684856794102548
 0.2137322709459464,0.11420370910927864,1.0424943845648993,5.1633969956854315,0.009908847877500371,0.0,0.0017814858080752493,561.3291980587927,0.10466271387913291,0.7213196877166079
 0.2236118987884385,0.12500570319942722,1.0933604243359645,5.148578527653768,0.011017015510064338,0.0,0.001820317337008051,549.3547634082536,0.11216694092440993,0.7595657614754956
 0.23297989305118072,0.13569907641534906,1.141479479599048,5.136537652938102,0.012137962051586246,0.0,0.0018599313876742467,537.6542417784837,0.11965704825205392,0.7995422624705447
 0.2418964915626954,0.14628478157585298,1.1871909615346907,5.126560523793017,0.013271778192478616,0.0,0.0019003361429970364,526.2226915407142,0.12715792232073542,0.8412259516894294
 0.2504106798838758,0.15676377149976234,1.2307679286164301,5.118158706137018,0.014418551343365981,0.0,0.001941527062205154,515.058491569114,0.1346896624349485,0.8846104678559579
 0.25856295094689513,0.16713699900591636,1.2724340770769327,5.110986636534955,0.01557836538700162,0.0,0.001983518109840242,504.1547112874824,0.14226882725929368,0.9296998058278602
 0.2663872496296838,0.1774054169131688,1.3123755014414487,5.104792900145322,0.016751300417080412,0.0,0.002026323322230611,493.5046589204644,0.14990928613946322,0.9765039896772447
 0.2739123787201935,0.18756997804038683,1.350749070874688,5.099390186094523,0.017937432471174013,0.0,0.002069937349799582,483.10640904026553,0.15762281813736512,1.0250365017166043
 0.28116303825819705,0.19763163520645105,1.3876885424459786,5.094636064164386,0.019136833222013507,0.0,0.0021143672504570932,472.95473375489314,0.1654195379817462,1.075311811775931
 0.28816060884878375,0.20759134123025444,1.423309117767447,5.090420290920124,0.020349569735105683,0.0,0.0021596132468812684,463.04587242373873,0.1733082213880883,1.1273460273418543
 0.2949237521331236,0.21745004893070038,1.4577109024547665,5.086656195348875,0.021575704101544364,0.0,0.0022056883886892287,453.3731986476424,0.1812965236560657,1.1811523033194333
 0.3014688780797802,0.2272087111267035,1.4909815755322622,5.083274691526939,0.022815293161683823,0.0,0.0022525922288086533,443.9329884969363,0.18939116989378532,1.2367441518607616
 0.3078105135548083,0.2368682806371872,1.523198479086478,5.080220028583866,0.024068388145888752,0.0,0.0023003169510248853,434.7227018235288,0.19759807846719069,1.294131238814061
 0.31396159655670186,0.24642971028108318,1.5544302752787753,5.077446716729859,0.025335034358946927,0.0,0.0023488607218139943,425.7383124988838,0.20592247132224556,1.3533214967985785
 0.3199337136829003,0.2558939528773302,1.5847382755990063,5.0749172663201865,0.026615270802982628,0.0,0.002398234904482537,416.973332399967,0.21436894437645387,1.4143180509898905
 0.3257372936861072,0.2652619612448733,1.61417751842252,5.072600499561712,0.02790912979393264,0.0,0.002448436703106158,408.42387255973205,0.2229415275114772,1.4771198347031225
 0.3313817666695991,0.2745346882026617,1.6427976508892617,5.0704702725029325,0.029216636635653898,0.0,0.0024994413635998254,400.08940180126814,0.23164374168239513,1.5417230618994593
 0.33687569610742046,0.28371308656964783,1.6706436569425434,5.06850449544984,0.030537809145588284,0.0,0.0025512724780068414,391.9612697665445,0.2404786091425131,1.608114476188379
 0.3422268891626055,0.2927981091647858,1.697756463175073,5.066684373545188,0.03187265731637705,0.0,0.0026039034241659,384.0388206103791,0.24944870368587457,1.6762793737500947
 0.3474424895184989,0.3017907088070306,1.7241734467027623,5.0649938118512985,0.033221182849566065,0.0,0.002657334957679424,376.3168798536681,0.2585561471682257,1.74619274117892
 0.35252905600267076,0.31069183831533553,1.7499288638029176,5.063418944842195,0.034583378738978585,0.0,0.00271155242917804,368.7924265226664,0.26780263143150296,1.8178243206001514
 0.3574926295792132,0.3195024505086514,1.7750542139547056,5.061947760889271,0.03595922880699039,0.0,0.002766532405548694,361.46332426627305,0.2771894174217535,1.8911346523827024
